Ancient Dragon Greatshield  +2	16	-	-	-	77.0	45.0	43.0	46.0	45.0	28.0	28.0	28.0	19.0	57	6.5
Anri's Straight Sword  +2	10	10	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Aquamarine Dagger  +2	5	14	18	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Arbalest  +5	18	8	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	6.0
Archdeacon's Great Staff  +2	8	-	12	12	25.0	25.0	10.0	10.0	15.0	10.0	10.0	10.0	10.0	15	2.5
Arstor's Spear  +2	11	19	-	-	40.0	25.0	20.0	20.0	25.0	10.0	10.0	10.0	10.0	20	6.5
Astora Greatsword  +5	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	44	8.0
Astora Greatsword Blessed +5	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Blood +5	16	18	-	-	47.5	38.0	33.2	33.2	38.0	23.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Chaos +5	16	18	-	-	47.5	38.0	36.7	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Crystal +5	16	18	-	-	47.5	42.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Dark +5	16	18	-	-	47.5	38.0	33.2	33.2	42.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Deep +5	16	18	-	-	47.5	38.0	33.2	33.2	46.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Fire +5	16	18	-	-	47.5	38.0	40.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Heavy +5	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	42	8.0
Astora Greatsword Hollow +5	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Lightning +5	16	18	-	-	47.5	38.0	33.2	36.7	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Poison +5	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	23.0	19.0	19.0	40	8.0
Astora Greatsword Raw +5	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Refined +5	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	42	8.0
Astora Greatsword Sharp +5	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	42	8.0
Astora Greatsword Simple +5	16	18	-	-	47.5	42.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Straight Sword  +5	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	33	3.0
Astora Straight Sword Blessed +5	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Blood +5	10	10	-	12	42.7	28.5	23.7	23.7	28.5	17.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Chaos +5	10	10	-	12	42.7	28.5	26.2	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Crystal +5	10	10	-	12	42.7	31.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Dark +5	10	10	-	12	42.7	28.5	23.7	23.7	31.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Deep +5	10	10	-	12	42.7	28.5	23.7	23.7	34.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Fire +5	10	10	-	12	42.7	28.5	28.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Heavy +5	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	31	3.0
Astora Straight Sword Hollow +5	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Lightning +5	10	10	-	12	42.7	28.5	23.7	26.2	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Poison +5	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	17.2	14.2	14.2	30	3.0
Astora Straight Sword Raw +5	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Refined +5	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	31	3.0
Astora Straight Sword Sharp +5	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	31	3.0
Astora Straight Sword Simple +5	10	10	-	12	42.7	31.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Avelyn  +5	16	14	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.5
Bandit's Knife  +5	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	16	1.5
Bandit's Knife Blessed +5	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	14	1.5
Bandit's Knife Blood +5	6	12	-	-	33.2	19.0	14.2	14.2	19.0	11.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Chaos +5	6	12	-	-	33.2	19.0	15.7	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Crystal +5	6	12	-	-	33.2	21.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Dark +5	6	12	-	-	33.2	19.0	14.2	14.2	21.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Deep +5	6	12	-	-	33.2	19.0	14.2	14.2	23.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Fire +5	6	12	-	-	33.2	19.0	17.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Heavy +5	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Hollow +5	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	14	1.5
Bandit's Knife Lightning +5	6	12	-	-	33.2	19.0	14.2	15.7	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Poison +5	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	11.5	9.5	9.5	15	1.5
Bandit's Knife Raw +5	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Refined +5	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Sharp +5	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Simple +5	6	12	-	-	33.2	21.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Barbed Straight Sword  +5	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	38	3.0
Barbed Straight Sword Blessed +5	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	33	3.0
Barbed Straight Sword Blood +5	11	11	-	-	42.7	28.5	23.7	23.7	28.5	17.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Chaos +5	11	11	-	-	42.7	28.5	26.2	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Crystal +5	11	11	-	-	42.7	31.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Dark +5	11	11	-	-	42.7	28.5	23.7	23.7	31.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Deep +5	11	11	-	-	42.7	28.5	23.7	23.7	34.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Fire +5	11	11	-	-	42.7	28.5	28.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Heavy +5	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	36	3.0
Barbed Straight Sword Hollow +5	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	33	3.0
Barbed Straight Sword Lightning +5	11	11	-	-	42.7	28.5	23.7	26.2	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Poison +5	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	17.2	14.2	14.2	35	3.0
Barbed Straight Sword Raw +5	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Refined +5	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	36	3.0
Barbed Straight Sword Sharp +5	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	36	3.0
Barbed Straight Sword Simple +5	11	11	-	-	42.7	31.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
