Ancient Dragon Greatshield  +2	16	-	-	-	77.0	45.0	43.0	46.0	45.0	28.0	28.0	28.0	19.0	57	6.5
Anri's Straight Sword  +2	10	10	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Aquamarine Dagger  +2	5	14	18	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Arbalest  +4	18	8	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	6.0
Archdeacon's Great Staff  +2	8	-	12	12	25.0	25.0	10.0	10.0	15.0	10.0	10.0	10.0	10.0	15	2.5
Arstor's Spear  +2	11	19	-	-	40.0	25.0	20.0	20.0	25.0	10.0	10.0	10.0	10.0	20	6.5
Astora Greatsword  +4	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	43	8.0
Astora Greatsword Blessed +4	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Blood +4	16	18	-	-	47.5	38.0	33.2	33.2	38.0	22.8	19.0	19.0	19.0	40	8.0
Astora Greatsword Chaos +4	16	18	-	-	47.5	38.0	36.4	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Crystal +4	16	18	-	-	47.5	41.6	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Dark +4	16	18	-	-	47.5	38.0	33.2	33.2	41.6	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Deep +4	16	18	-	-	47.5	38.0	33.2	33.2	45.6	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Fire +4	16	18	-	-	47.5	38.0	39.9	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Heavy +4	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	41	8.0
Astora Greatsword Hollow +4	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Lightning +4	16	18	-	-	47.5	38.0	33.2	36.4	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Poison +4	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	22.8	19.0	19.0	40	8.0
Astora Greatsword Raw +4	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Refined +4	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	41	8.0
Astora Greatsword Sharp +4	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	41	8.0
Astora Greatsword Simple +4	16	18	-	-	47.5	41.6	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Straight Sword  +4	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	32	3.0
Astora Straight Sword Blessed +4	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Blood +4	10	10	-	12	42.7	28.5	23.7	23.7	28.5	17.1	14.2	14.2	14.2	30	3.0
Astora Straight Sword Chaos +4	10	10	-	12	42.7	28.5	26.0	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Crystal +4	10	10	-	12	42.7	31.2	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Dark +4	10	10	-	12	42.7	28.5	23.7	23.7	31.2	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Deep +4	10	10	-	12	42.7	28.5	23.7	23.7	34.2	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Fire +4	10	10	-	12	42.7	28.5	28.5	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Heavy +4	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	31	3.0
Astora Straight Sword Hollow +4	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Lightning +4	10	10	-	12	42.7	28.5	23.7	26.0	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Poison +4	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	17.1	14.2	14.2	30	3.0
Astora Straight Sword Raw +4	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Refined +4	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	31	3.0
Astora Straight Sword Sharp +4	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	31	3.0
Astora Straight Sword Simple +4	10	10	-	12	42.7	31.2	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Avelyn  +4	16	14	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.5
Bandit's Knife  +4	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	16	1.5
Bandit's Knife Blessed +4	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	14	1.5
Bandit's Knife Blood +4	6	12	-	-	33.2	19.0	14.2	14.2	19.0	11.4	9.5	9.5	9.5	15	1.5
Bandit's Knife Chaos +4	6	12	-	-	33.2	19.0	15.6	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Crystal +4	6	12	-	-	33.2	20.8	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Dark +4	6	12	-	-	33.2	19.0	14.2	14.2	20.8	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Deep +4	6	12	-	-	33.2	19.0	14.2	14.2	22.8	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Fire +4	6	12	-	-	33.2	19.0	17.1	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Heavy +4	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Hollow +4	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	14	1.5
Bandit's Knife Lightning +4	6	12	-	-	33.2	19.0	14.2	15.6	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Poison +4	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	11.4	9.5	9.5	15	1.5
Bandit's Knife Raw +4	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Refined +4	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Sharp +4	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Simple +4	6	12	-	-	33.2	20.8	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Barbed Straight Sword  +4	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	37	3.0
Barbed Straight Sword Blessed +4	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	33	3.0
Barbed Straight Sword Blood +4	11	11	-	-	42.7	28.5	23.7	23.7	28.5	17.1	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Chaos +4	11	11	-	-	42.7	28.5	26.0	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Crystal +4	11	11	-	-	42.7	31.2	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Dark +4	11	11	-	-	42.7	28.5	23.7	23.7	31.2	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Deep +4	11	11	-	-	42.7	28.5	23.7	23.7	34.2	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Fire +4	11	11	-	-	42.7	28.5	28.5	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Heavy +4	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	36	3.0
Barbed Straight Sword Hollow +4	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	33	3.0
Barbed Straight Sword Lightning +4	11	11	-	-	42.7	28.5	23.7	26.0	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Poison +4	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	17.1	14.2	14.2	35	3.0
Barbed Straight Sword Raw +4	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Refined +4	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	36	3.0
Barbed Straight Sword Sharp +4	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	36	3.0
Barbed Straight Sword Simple +4	11	11	-	-	42.7	31.2	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
