Ancient Dragon Greatshield	16	-	-	-	77.0	45.0	43.0	46.0	45.0	28.0	28.0	28.0	19.0	54	6.5
Anri's Straight Sword	10	10	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Aquamarine Dagger	5	14	18	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Arbalest  +1	18	8	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	6.0
Archdeacon's Great Staff	8	-	12	12	25.0	25.0	10.0	10.0	15.0	10.0	10.0	10.0	10.0	15	2.5
Arstor's Spear	11	19	-	-	40.0	25.0	20.0	20.0	25.0	10.0	10.0	10.0	10.0	20	6.5
Astora Greatsword  +1	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	40	8.0
Astora Greatsword Blessed +1	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Blood +1	16	18	-	-	47.5	38.0	33.2	33.2	38.0	22.2	19.0	19.0	19.0	40	8.0
Astora Greatsword Chaos +1	16	18	-	-	47.5	38.0	35.3	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Crystal +1	16	18	-	-	47.5	40.4	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Dark +1	16	18	-	-	47.5	38.0	33.2	33.2	40.4	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Deep +1	16	18	-	-	47.5	38.0	33.2	33.2	44.4	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Fire +1	16	18	-	-	47.5	38.0	38.9	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Heavy +1	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	40	8.0
Astora Greatsword Hollow +1	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Lightning +1	16	18	-	-	47.5	38.0	33.2	35.3	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Poison +1	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	22.2	19.0	19.0	40	8.0
Astora Greatsword Raw +1	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Refined +1	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	40	8.0
Astora Greatsword Sharp +1	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	40	8.0
Astora Greatsword Simple +1	16	18	-	-	47.5	40.4	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Straight Sword  +1	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Astora Straight Sword Blessed +1	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Blood +1	10	10	-	12	42.7	28.5	23.7	23.7	28.5	16.7	14.2	14.2	14.2	30	3.0
Astora Straight Sword Chaos +1	10	10	-	12	42.7	28.5	25.2	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Crystal +1	10	10	-	12	42.7	30.3	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Dark +1	10	10	-	12	42.7	28.5	23.7	23.7	30.3	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Deep +1	10	10	-	12	42.7	28.5	23.7	23.7	33.3	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Fire +1	10	10	-	12	42.7	28.5	27.8	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Heavy +1	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Astora Straight Sword Hollow +1	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Lightning +1	10	10	-	12	42.7	28.5	23.7	25.2	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Poison +1	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	16.7	14.2	14.2	30	3.0
Astora Straight Sword Raw +1	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Refined +1	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Astora Straight Sword Sharp +1	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Astora Straight Sword Simple +1	10	10	-	12	42.7	30.3	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Avelyn  +1	16	14	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.5
Bandit's Knife  +1	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Blessed +1	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	14	1.5
Bandit's Knife Blood +1	6	12	-	-	33.2	19.0	14.2	14.2	19.0	11.1	9.5	9.5	9.5	15	1.5
Bandit's Knife Chaos +1	6	12	-	-	33.2	19.0	15.1	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Crystal +1	6	12	-	-	33.2	20.2	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Dark +1	6	12	-	-	33.2	19.0	14.2	14.2	20.2	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Deep +1	6	12	-	-	33.2	19.0	14.2	14.2	22.2	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Fire +1	6	12	-	-	33.2	19.0	16.7	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Heavy +1	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Hollow +1	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	14	1.5
Bandit's Knife Lightning +1	6	12	-	-	33.2	19.0	14.2	15.1	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Poison +1	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	11.1	9.5	9.5	15	1.5
Bandit's Knife Raw +1	6	12	-	-	33.2	19.0	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Bandit's Knife Refined +1	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Sharp +1	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Bandit's Knife Simple +1	6	12	-	-	33.2	20.2	14.2	14.2	19.0	9.5	9.5	9.5	9.5	15	1.5
Barbed Straight Sword  +1	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	35	3.0
Barbed Straight Sword Blessed +1	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	33	3.0
Barbed Straight Sword Blood +1	11	11	-	-	42.7	28.5	23.7	23.7	28.5	16.7	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Chaos +1	11	11	-	-	42.7	28.5	25.2	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Crystal +1	11	11	-	-	42.7	30.3	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Dark +1	11	11	-	-	42.7	28.5	23.7	23.7	30.3	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Deep +1	11	11	-	-	42.7	28.5	23.7	23.7	33.3	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Fire +1	11	11	-	-	42.7	28.5	27.8	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Heavy +1	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	35	3.0
Barbed Straight Sword Hollow +1	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	33	3.0
Barbed Straight Sword Lightning +1	11	11	-	-	42.7	28.5	23.7	25.2	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Poison +1	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	16.7	14.2	14.2	35	3.0
Barbed Straight Sword Raw +1	11	11	-	-	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Barbed Straight Sword Refined +1	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	35	3.0
Barbed Straight Sword Sharp +1	11	11	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	35	3.0
Barbed Straight Sword Simple +1	11	11	-	-	42.7	30.3	23.7	23.7	28.5	14.2	14.2	14.2	14.2	35	3.0
Bare Fists	-	-	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
Bastard Sword  +1	16	10	-	-	50.0	35.0	30.0	30.0	35.0	20.0	20.0	20.0	20.0	35	8.0
Bastard Sword Blessed +1	16	10	-	-	47.5	33.2	28.5	28.5	33.2	19.0	19.0	19.0	19.0	33	8.0
Bastard Sword Blood +1	16	10	-	-	47.5	33.2	28.5	28.5	33.2	22.2	19.0	19.0	19.0	35	8.0
Bastard Sword Chaos +1	16	10	-	-	47.5	33.2	30.3	28.5	33.2	19.0	19.0	19.0	19.0	35	8.0
Bastard Sword Crystal +1	16	10	-	-	47.5	35.3	28.5	28.5	33.2	19.0	19.0	19.0	19.0	35	8.0
Bastard Sword Dark +1	16	10	-	-	47.5	33.2	28.5	28.5	35.3	19.0	19.0	19.0	19.0	35	8.0
Bastard Sword Deep +1	16	10	-	-	47.5	33.2	28.5	28.5	38.9	19.0	19.0	19.0	19.0	35	8.0
Bastard Sword Fire +1	16	10	-	-	47.5	33.2	33.3	28.5	33.2	19.0	19.0	19.0	19.0	35	8.0
Bastard Sword Heavy +1	16	10	-	-	50.0	35.0	30.0	30.0	35.0	20.0	20.0	20.0	20.0	35	8.0
Bastard Sword Hollow +1	16	10	-	-	47.5	33.2	28.5	28.5	33.2	19.0	19.0	19.0	19.0	33	8.0
Bastard Sword Lightning +1	16	10	-	-	47.5	33.2	28.5	30.3	33.2	19.0	19.0	19.0	19.0	35	8.0
Bastard Sword Poison +1	16	10	-	-	47.5	33.2	28.5	28.5	33.2	19.0	22.2	19.0	19.0	35	8.0
Bastard Sword Raw +1	16	10	-	-	47.5	33.2	28.5	28.5	33.2	19.0	19.0	19.0	19.0	35	8.0
Bastard Sword Refined +1	16	10	-	-	50.0	35.0	30.0	30.0	35.0	20.0	20.0	20.0	20.0	35	8.0
Bastard Sword Sharp +1	16	10	-	-	50.0	35.0	30.0	30.0	35.0	20.0	20.0	20.0	20.0	35	8.0
Bastard Sword Simple +1	16	10	-	-	47.5	35.3	28.5	28.5	33.2	19.0	19.0	19.0	19.0	35	8.0
