Ancient Dragon Greatshield  +4	16	-	-	-	77.0	45.0	43.0	46.0	45.0	28.0	28.0	28.0	19.0	60	6.5
Anri's Straight Sword  +4	10	10	-	-	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	30	3.0
Aquamarine Dagger  +4	5	14	18	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	15	1.5
Arbalest  +8	18	8	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	6.0
Archdeacon's Great Staff  +4	8	-	12	12	25.0	25.0	10.0	10.0	15.0	10.0	10.0	10.0	10.0	15	2.5
Arstor's Spear  +4	11	19	-	-	40.0	25.0	20.0	20.0	25.0	10.0	10.0	10.0	10.0	20	6.5
Astora Greatsword  +8	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	46	8.0
Astora Greatsword Blessed +8	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Blood +8	16	18	-	-	47.5	38.0	33.2	33.2	38.0	23.6	19.0	19.0	19.0	40	8.0
Astora Greatsword Chaos +8	16	18	-	-	47.5	38.0	37.8	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Crystal +8	16	18	-	-	47.5	43.2	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Dark +8	16	18	-	-	47.5	38.0	33.2	33.2	43.2	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Deep +8	16	18	-	-	47.5	38.0	33.2	33.2	47.2	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Fire +8	16	18	-	-	47.5	38.0	41.3	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Heavy +8	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	43	8.0
Astora Greatsword Hollow +8	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	38	8.0
Astora Greatsword Lightning +8	16	18	-	-	47.5	38.0	33.2	37.8	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Poison +8	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	23.6	19.0	19.0	40	8.0
Astora Greatsword Raw +8	16	18	-	-	47.5	38.0	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Greatsword Refined +8	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	43	8.0
Astora Greatsword Sharp +8	16	18	-	-	50.0	40.0	35.0	35.0	40.0	20.0	20.0	20.0	20.0	43	8.0
Astora Greatsword Simple +8	16	18	-	-	47.5	43.2	33.2	33.2	38.0	19.0	19.0	19.0	19.0	40	8.0
Astora Straight Sword  +8	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	34	3.0
Astora Straight Sword Blessed +8	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Blood +8	10	10	-	12	42.7	28.5	23.7	23.7	28.5	17.7	14.2	14.2	14.2	30	3.0
Astora Straight Sword Chaos +8	10	10	-	12	42.7	28.5	27.0	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Crystal +8	10	10	-	12	42.7	32.4	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Dark +8	10	10	-	12	42.7	28.5	23.7	23.7	32.4	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Deep +8	10	10	-	12	42.7	28.5	23.7	23.7	35.4	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Fire +8	10	10	-	12	42.7	28.5	29.5	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Heavy +8	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	32	3.0
Astora Straight Sword Hollow +8	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	28	3.0
Astora Straight Sword Lightning +8	10	10	-	12	42.7	28.5	23.7	27.0	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Poison +8	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	17.7	14.2	14.2	30	3.0
Astora Straight Sword Raw +8	10	10	-	12	42.7	28.5	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Astora Straight Sword Refined +8	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	32	3.0
Astora Straight Sword Sharp +8	10	10	-	12	45.0	30.0	25.0	25.0	30.0	15.0	15.0	15.0	15.0	32	3.0
Astora Straight Sword Simple +8	10	10	-	12	42.7	32.4	23.7	23.7	28.5	14.2	14.2	14.2	14.2	30	3.0
Avelyn  +8	16	14	-	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.5
Bandit's Knife  +8	6	12	-	-	35.0	20.0	15.0	15.0	20.0	10.0	10.0	10.0	10.0	17	1.5
